State,County_FIPS,Average_Distance_to_Stations_(miles),Station_Identifiers_(USAF_WBAN),Nearest_Station,Nearest_Station_Distance,County_Name
AL,1085,30.575656861172014,72036263874|72226013895|72226513821|72226599999|72226613850|72226699999|7222673878|72226799999|74907399999|9999993878|99999913895|99999923801|99999963858|99999963891|99999963897|99999973802,999999-13895,17.35804657792455,Lowndes County
TX,48357,28.123975956055563,7203133052|7203153045|72031599999|720626213|72062699999|72263793046|72263799999,720315-3045,10.042176431419632,Ochiltree County
MO,29111,39.948606697046415,720476455|72445514938|72445599999|99999914938,720476-455,29.608560055262405,Lewis County
MO,29079,20.864607295794734,72446453916|72446499999|72540099999|99999913301|99999913982,725400-99999,12.458021947005687,Grundy County
MN,27063,28.496934240561643,72036854924|72234254931|72234299999|72655454906|72655499999|72658694948|72658699999|72658794927|72658799999|7265934946|72659399999|7275064952|72750699999,726593-99999,8.53993542084163,Jackson County
VA,51049,38.75682666341112,720498153|72308493775|72308499999|7231143715|72311499999|72401493714|72401499999|72401513726|72401599999|72401693736|72401699999|7240173707|72401799999|72402993775|72402999999|9999993759|99999913726|99999913732|99999993736,724017-3707,15.023286464029619,Cumberland County
WY,56035,12.87394721415028,72034594086|72034599999|72577199999|72671024164|72671099999,720345-94086,5.833119905251872,Sublette County
MS,28069,33.39705413173716,72070853849|720769275|72076999999|72234013865|72234499999|7223453866|72330753893|72330799999|9999993866|99999913865|99999963831,720708-53849,11.595719984974675,Kemper County
MS,28143,29.964972827968307,720927314|72216513815|72216563808|72216599999|72236423903,722364-23903,2.627835233693624,Tunica County
GA,13317,28.442871960602943,72026363834|72026399999|72028963836|72028999999|72029453898|72029499999|72034763877|72034799999|72218113837|72218199999|72311013873|74908199999|99820599999|99999913873|99999963850,720294-53898,4.191713844536897,Wilkes County
MN,27173,34.38775681399977,720386125|72038699999|7220334999|72203399999|7221684960|72216899999|72225254923|72234254931|72234299999|72646654917|72646699999|7265534951|72655399999|72655614992|72655699999|72655994976|72655999999|72657614928|72657699999|7274664918|72746699999|72750754904|72750799999|7275154982|72751599999|99999914928,722033-4999,15.583380252144977,Yellow Medicine County
MN,27149,30.128395969195058,72058599999|72646654917|72646699999|72654399999|7265474931|72654799999|7265534951|72655399999|72655714910|7265654948|72656599999|72657294966|7274664918|72746699999|72750754904|72750799999|7275154982|72751599999|7275334922|72753399999|99999914910|A07357182,726565-99999,2.0852205468448766,Stevens County
WV,54085,36.40956266937695,72032863832|72032899999|72036663879|72036699999|7241753802|72417599999|7242713804|7242733804|99999913867|A0001263879,724271-3804,11.212685644205822,Ritchie County
MS,28155,41.6584811106884,720769275|72076999999|72234499999|72235913978|72330613825|72330699999|72330753893|72330799999|746941389|74758013978|74907999999|99999913825|99999913978,720769-275,28.051452509959514,Webster County
GA,13167,35.66277349687752,72030099999|72034863886|72034899999|720951330|720962337|72096299999|72213463822|72213499999|72221763881|72221799999,720951-330,18.07258480585605,Johnson County
KS,20117,45.44593201690329,72281953989|72455099999|7245553936|72455599999|99999953974,722819-53989,40.05594674195352,Marshall County
IA,19161,34.25812990482893,72034454920|72034499999|7254684910|72546899999|7254774917|72547799999|72549094933|72549099999|7254964976|72549699999|72549894998|72549899999,725496-4976,16.108688450105888,Sac County
UT,49019,27.317286997423214,72477199999|72477393132|72477399999|72477693075|72477699999|99999993132,724776-99999,18.719992162119876,Grand County
KS,20107,41.96822947981475,72033899999|72200599999|7244683967|72446899999|72447593909|72447599999|99999993909,720338-99999,28.858231395217153,Linn County
IA,19025,39.083040391423104,72041254943|72041299999|7254684910|72546899999|7254774917|72547799999|7254784920|72547899999|7254864906|72548699999|72549094933|72549099999|7254964976|72549699999|72549894998|72549899999,725468-99999,24.26481653033145,Calhoun County
TX,48369,35.99212081696504,720393129|72039399999|9999993054,720393-129,33.87347724035674,Parmer County
LA,22025,43.261239759461986,72248713935|72282199999|74754013934|74754093915|74754099999|99999913935|99999993915,722487-13935,31.757627696425313,Catahoula Parish
KS,20013,46.88362291908731,72456713921,724567-13921,46.88362291908731,Brown County
NV,32033,22.899593517137117,72486023154|99999923154|99999953138,724860-23154,10.568769826348989,White Pine County
MT,30095,42.252984466683735,72677024033|99999924033,726770-24033,42.15875828883358,Stillwater County
IL,17079,30.936716783336873,72031963841|72031999999|72033063853|72033099999|72531753802|72531799999|72534213809|72534299999|74465653891|74465699999|74465853889|74465899999|74465953822|74465999999|74466199999|74907599999|99999993816,744659-53822,19.902229871700552,Jasper County
CO,8019,37.516701097933236,72026294076|72026299999|720385419|72038599999|720533160|720534161|72053499999|72053699999|720538164|7220613038|72206199999|72466693067|72466699999|72467199999|72467393009|72467399999|72467999999|72469023062|72469099999|72469523036|72469599999|72469699999|7246993065|72469999999|726396422|72639699999|99999923012|99999923036|99999923062|99999993032|99999994075|A0000594076,720385-419,10.024018883406573,Clear Creek County
KS,20159,34.76083274239863,72043199999|72043299999|72078199999|72450613986|72450699999|72451713940|72451799999|72458593997|7245863919|72458613922|9999993877|9999993919|99999913986|99999993905|99999993997,720781-99999,1.4418901320351878,Rice County
ND,38055,26.58603221757263,720866292|72101199999|72101299999|72101399999|72101499999|72101599999|72101699999|72101799999|72101899999|72765099999|72767624013|72767794041|72767799999|99999924013|99999994041,999999-94041,6.103949443275336,McLean County
OK,40011,34.7645512396043,72034253947|72034299999|72035613999|72035853999|720628215|72062899999|722368364|72236899999|72353513909|72353599999|72353653986|7235443954|72354499999|99999913999,720342-99999,0.8966177723627929,Blaine County
IA,19091,25.857613957655747,72064354940|72064399999|7254574904|72545799999|7254584907|72545899999|7254784920|72547899999|72549094933|72549099999,725490-94933,15.67608293080767,Humboldt County
SC,45065,38.27791727382099,720596189|720597190|720601193|72312453874|72312499999|72312593846|72319093846|99820599999|99999993846,998205-99999,17.635580894831456,McCormick County
AZ,4011,33.8805444387044,72274699999|72274793084|72274799999,722747-93084,33.72178890920508,Greenlee County
MO,29185,36.74975351629119,72048799999|720636222|72063699999|72446713930|72446799999|99999913930|99999993995,720636-222,22.160424376386704,St. Clair County
MT,30001,21.58770012429049,72676699999|72679624138|72679999999|72770024138|9999994137|99999924138,999999-4137,5.522206317284633,Beaverhead County
NC,37103,33.57087145110151,69832499999|72093699999|72303793765|72303799999|72305099999|72306513783|72306599999|72306613713|72306699999|72306793726|72306799999|72306993753|72306999999|72309013754|72309499999|72309593719|72309693727|72309793743|7469253741|74692599999|7469293702|74692999999|7469403708|74694099999|74906999999|99497599999|99743399999|99999913713|99999913754|99999993719|99999993726|99999993727|99999993743|99999993776,723095-93719,17.706163492265347,Jones County
MO,29085,39.69630510901363,72047799999|72048799999|720636222|72063699999|720949329|72440013995|72445953931|72445999999|99999913995,720487-99999,28.04757210705981,Hickory County
NE,31033,21.01722827165204,72097999999|72098199999|72098399999|72098499999|72098599999|72098699999|72098899999|72561024030|72561099999|72563024030|72566594073|72566599999|99999924030,720984-99999,5.474188988659654,Cheyenne County
NE,31179,18.96590087436539,72224154925|72224199999|72556014941|74445099999|99999914941,722241-54925,7.347286155546303,Wayne County
MN,27133,21.526131117187564,72036854924|72200654926|72200699999|7265664965|72656699999|72658794927|72658799999,722006-54926,4.149980364818189,Rock County
IA,19039,30.56689922529116,72070154942|72070199999|72546014933|7254664938|72546699999|7254694913|72546999999|7254744915|72547499999|7254934962|72549399999|72549994991|72549999999|99999914933|99999914993|99999954902,720701-54942,5.2709287084835825,Clarke County
GA,13155,39.301250879645536,720392128|72039299999|720712250|720962337|72096299999|721033350|721035352|72206263842|72206299999|72213513870|72214753817|72214799999|72316013870|74781013857|74781099999|99999913815|99999913870,721033-350,5.6415394104826575,Irwin County
AK,2185,33.214807077967954,70162026508|70162099999,701620-26508,33.214807077967954,North Slope Borough
TX,48429,28.255893044140805,72031853965|72031899999|720578176|72057899999|72259793985|72334899999|74901999999|9999993943|9999993944,720578-99999,3.3979389868775294,Stephens County
MN,27089,34.348661754604144,7274524912|72745299999|7274774970|72747799999|7274784934|72747899999|72755594956|72755599999|9999994994,727555-94956,21.861248301405215,Marshall County
MN,27151,31.513994915208784,72036754927|72036799999|720386125|72038699999|72065899999|7220334999|72203399999|7221684960|72216899999|72225254923|72646654917|72646699999|72654399999|7265474931|72654799999|7265534951|72655399999|72655714910|7265654948|72656599999|72657614928|72657699999|7274664918|72746699999|72750754904|72750799999|7275154982|72751599999|99999914910|99999914928,727507-54904,3.714925108749306,Swift County
KS,20151,34.25884797454123,72043199999|72451713940|72451799999|7245203957|74543093978|74543099999|99999913980|99999993905,745430-99999,3.651612100965544,Pratt County
SD,46023,35.29180240570451,72652099999|72654594950|72654599999,726520-99999,10.11480710121891,Charles Mix County
IA,19063,24.386538334379814,72064399999|7254574904|72545799999|72649994971|72649999999|72650014972|72650099999,726499-94971,3.842619720377595,Emmet County
MI,26119,37.19259731294503,69026099999|7203214893|72032199999|7220934878|72209399999|7221454884|72214599999|72288899999|7254074854|72540799999|72634099999|72639094849|72639399999|72639899999|72734714841|72741754825|72741799999|99406199999|99406399999|99406499999|99707999999|99735999999|9999994854|99999914814|99999914841|99999954854|99999994849,725407-4854,27.52348626942557,Montmorency County
TX,48043,42.85744747795488,7201513049|72015199999|72057999999|99999922016,999999-22016,32.05484020136579,Brewster County
ID,16009,43.950838750050465,72681724154|72681799999|72783424136|72783499999|72783699999,727834-24136,38.67874670342488,Benewah County
NE,31081,21.070380259040988,72551214989|72551299999|7255134901|72551399999|72552014935|72552594949|72552599999|74911099999|74911199999|74911299999|99999914935,725513-4901,1.9351479713113837,Hamilton County
KY,21149,25.54552560424878,72044399999|72045399999|72423753803|72423799999|72423853886|72423899999|74907799999|999999421,720443-99999,14.162508362668685,McLean County
IA,19089,34.76433340910306,72546314966|72546399999|7254764916|72547699999|7254884955|72548899999,725463-14966,24.573780154966215,Howard County
KY,21139,29.178825247790066,720447437|7243503816|7467153816|74907799999|9999993816,724350-3816,25.509084294609405,Livingston County
MN,27117,30.528696447573353,72036854924|72200654926|72200699999|72225254923|72234254931|72234299999|72655994976|72655999999|7265664965|72656699999|72658794927|72658799999,726566-4965,3.4442863757320414,Pipestone County
MT,30023,35.15851170183153,72678524135|72679124135|72772599999|72773524139|72773599999|72774024135|99999924135|99999924139,726785-24135,28.066781002623596,Deer Lodge County
MO,29153,36.1006999707042,720616207|72348099999|72348453901|72348499999,723480-99999,33.52558038768637,Ozark County
AL,1105,33.49266290829489,72226613850|72226699999|72228693806|72228699999|7222903881|72229099999|72230053864|72230099999|72637899999|9999993881|99999963858|99999963891|99999963893|99999963897|99999973801|99999993806|A51255445,999999-63858,12.868678259766542,Perry County
MI,26003,34.36130691648857,72019854813|72019899999|7254084881|72540899999|72628494836|72628499999|72639999999|72737699999|72743094850|72743099999|72743199999|72743899999|99726299999|99773999999|99798299999|9999994856|99999914838|99999914851|99999914859|99999954810,720198-54813,2.210405940540599,Alger County
GA,13209,32.821638002039045,720951330|720962337|72096299999|721035352|72213463822|72213499999|72213513870|72221763881|72221799999|722691366|72269199999|72316013870|99999913870,722134-63822,9.634773230611644,Montgomery County
MT,30087,41.852496904524685,72667524037|74230024037|99999924037|99999924040,999999-24040,39.06619181846693,Rosebud County
MO,29025,39.47951739660546,721045354|72104599999|7244603947|72446113988|72446313988|72446399999|72446453916|72446499999|72540099999|9999993947|99999913301|99999913982|99999913988,724464-99999,24.02263901006018,Caldwell County
NE,31137,23.102154395020996,72552614905|72552699999|72562414994|72562499999|7256284935|72562899999|72563499999|99999914994,725628-4935,5.799844272405185,Phelps County
MS,28021,35.084696646773146,720787278|720932317|72235413927|72235499999|72235593999|7223573961|72235799999|99999913956|99999913979|99999993999,722355-93999,17.909801631821203,Claiborne County
WI,55041,38.66254673473087,72312314886|72312399999|7264044865|72640499999|72650454838|72650499999|7266264864|72662699999|7274154803|72741599999,726504-54838,30.23767235276768,Forest County
IA,19051,32.658606655127286,7203094947|72030999999|72035154919|72035199999|72227454939|72546514950|7264984925|72649899999|99999914948|99999914950,999999-14948,24.340975744205178,Davis County
AR,5097,27.74622839185785,72017253996|72017299999|720394428|72039499999|7234153962|72341599999|72343553921|72343599999|999999100|99999953921,723435-99999,4.429886730278432,Montgomery County
AR,5077,43.95349819698403,72205453959|72205499999|72341613925|72341699999|74909699999,722054-99999,39.4993459445012,Lee County
TX,48425,36.72365510406592,72028653977|72028699999|72029553972|72029599999|72032053981|72032099999|72210299999|722231357|72223199999|72247953907|72247999999|7225933985|72259399999|72259513911|72259613961|72259793985|7226003969|72260099999|74739013961|74901999999|9999993943|9999993944|9999993969|99999993904,720286-53977,15.48521699681428,Somervell County
VA,51159,36.999008033113874,7202853734|72028599999|7202973730|72029799999|720501155|72050199999|72308493775|72308499999|72308899999|72401013740|72402993775|72402999999|7240333706|72403399999|72403513773|72404899999|72404999999|99729899999|99730499999|99730899999|99778699999|99801799999|99999913740|99999913742|99999913760|99999913773,720501-155,10.690269118064778,Richmond County
GA,13319,28.3206401131131,72030099999|72034863886|72034899999|720951330|720962337|72096299999|7221703813|72217513860|72217599999|72221763881|72221799999|74949699999|9999993813,720300-99999,13.270939899330454,Wilkinson County
IA,19147,32.84580026674356,72064399999|7254574904|72545799999|72549094933|72549099999|7254964976|72549699999|72649994971|72649999999|72650014972|72650099999,725457-4904,20.551180702170633,Palo Alto County
KY,21055,39.5443164371262,72044399999|720447437|72045399999|72423853886|72423899999|7243503816|7467153816|74907799999|999999421|9999993816,749077-99999,15.243706580171946,Crittenden County
IA,19073,32.40895025746889,72041254943|72041299999|7254664938|7254684910|72546899999|72547294989|72547299999|7254784920|72547899999|7254864906|72548699999|72549094933|72549099999|72549894998|72549899999,720412-54943,18.857419432507076,Greene County
OK,40151,21.600084270005755,72205253933|72205299999|72215253957,722052-53933,10.831271595891275,Woods County
TX,48237,32.995379458160926,72026153976|72026199999|72030553964|72030599999|72031853965|72031899999|72040399999|720404134|72040499999|72062299999|72259793985|74901999999|9999993943|9999993944|99999993903|A05735209,720261-99999,19.973604238327052,Jack County
NE,31039,38.06564384931066,720405436|72040599999|720942323|72224154925|72224199999|72552794978|72552799999|72556014941|7255644924|72556499999|72556594951|72556599999|72558099999|99999914941,722241-54925,24.620254178786873,Cuming County
MN,27029,25.77625787826829,72745394967|7275054929|72750599999|72755014958|72755099999,727505-99999,18.200084443124855,Clearwater County
CA,6049,11.305099859821858,72595099999|72595894299|72595899999,725958-99999,11.020271179580089,Modoc County
KS,20029,32.31589683704493,72281953989|72458013984|7245863919|72458613922|9999993919|99999913984,724580-13984,4.878232020147566,Cloud County
SD,46033,29.224490793409238,72651399999|72651494032|72651499999|72662024090|72662524006|72662599999|99999924026,726514-94032,9.037867200207701,Custer County
MT,30021,27.849360900996526,72667624087|72667699999|72768794028|72768799999,726676-24087,10.337700467366817,Dawson County
OK,40075,33.82972018991076,72035463901|72035613999|7205583977|722368364|72236899999|72352013902|72352099999|72352593986|7235263932|72352699999|7235283981|72352899999|72355013945|72355099999|7235753950|72357599999|74909399999|99999913902|99999913945|99999913999|99999993986,723525-93986,6.464513786917218,Kiowa County
MO,29125,31.476244085130908,72048999999|720949329|72442013997|7244503945|72445613997|7244573938|72445799999|7244583963|72445899999|72445953931|72445999999|9999993938|9999993945|99999913997|99999923909,724456-13997,8.802546294575441,Maries County
SC,45005,39.48969542587112,720601193|720602194|720609201|72060999999|72221699999|72311553854|72311599999|74909099999|99999953854|99999963826,720602-194,18.105952643341308,Allendale County
GA,13165,37.20931226543358,72030163846|72030199999|720951330|72213463822|72213499999|7221803820|72218113837|72218199999|722691366|72269199999|74780563818|74780599999|74908199999|9999993820,720301-63846,23.66868448564462,Jenkins County
VA,51115,30.256872324279133,7202853734|72028599999|7202973730|72029799999|720499154|720501155|72050199999|72307513769|72307699999|72308013737|72308513750|72308693741|72308699999|72308793735|72308799999|72308899999|72401993773|72401999999|72402599999|7240263716|72402699999|72402799999|72402899999|72404999999|74598013702|74598099999|99371199999|99729999999|99730499999|99730599999|99730899999|99731399999|99731599999|99737199999|99769199999|99769399999|99770899999|99778299999|99778399999|99778699999|99785299999|99801799999|99824599999|9999993739|99999913737|99999913742|99999913750|99999913769|99999993731|99999993735,723088-99999,3.340413614494894,Mathews County
KY,21077,33.924908943626164,72421093814|72423353841|72423399999|99999963838|99999993814,999999-93814,22.167760504120185,Gallatin County
TX,48009,26.68062734258368,72031853965|72031899999|72040399999|720404134|72040499999|72351013966|72351399999|99999913966,720404-134,20.014997126318292,Archer County
KY,21091,41.877802799079504,72044399999|72045199999|72423753803|72423799999|72423853886|72423899999|72424013807|72424099999|999999421,724237-53803,22.209808250157312,Hancock County
WV,54095,39.35006090788502,72032863832|72032899999|7241753802|72417599999|7242713804|7242733804|72427599999|99999913867,724271-3804,27.583142987375606,Tyler County
ID,16035,37.07322179684394,7257844109|72578499999,725784-4109,36.70165760236496,Clearwater County
MS,28157,40.589674688869515,7223573961|72235799999|72235893919|99999993919,722357-99999,31.415926351528043,Wilkinson County
MO,29033,38.940911259951136,72040299999|72048399999|721045354|72104599999|722367363|72236799999|72446453916|72446499999|72446713930|72446799999|99999913301|99999913930|99999913982|99999913991,999999-13982,24.561786168618628,Carroll County
GA,13315,41.700375811573316,72030099999|720712250|720948328|720962337|72096299999|721033350|721035352|72206263842|72206299999|72217513860|72217599999|72221763881|72221799999|99999913815,721033-350,22.07630864820521,Wilcox County
IN,18007,30.35794622609451,720961336|72438614835|744660388|99999914835,724386-14835,23.388539893003575,Benton County
NE,31045,29.82408585385121,72563524044|72563599999|72563624017|72563699999|72563799999|99999924017|99999994077,725636-99999,8.01859013805848,Dawes County
IA,19133,37.507785340638584,7220974936|72209799999|7254774917|72547799999|72553099999|72557014943|99999914943,725477-4917,30.136627718399158,Monona County
GA,13273,30.123545312555862,72025763835|72025799999|720948328|72216013869|72216099999|72218499999|9999993874|99999913815|99999913869|99999963828|99999963829,722184-99999,21.244934752221305,Terrell County
MO,29137,38.44582098935491,720476455|72048299999|72048499999|7244503945|72445599999|9999993945|99999913983,720482-99999,22.893988203616818,Monroe County
TX,48501,35.81507802930045,7221073056|72210799999,722107-3056,35.77380316749948,Yoakum County
KS,20205,25.335794613941754,720426141|72450713981|72451993967|72451999999|7454313998|74543199999|74909299999|74909999999|99999913981,724507-13981,16.137157351010025,Wilson County
WV,54015,33.39877431609924,72036663879|72036699999|7241203872|72414013866|9999993872|99999913866|A0001263879,720366-63879,27.652552133419093,Clay County
FL,12067,24.917284907561307,72212012833|72222453862|72222499999|74908499999|99465099999|99999912833|A0000953862,722224-53862,24.29114852462748,Lafayette County
WY,56031,34.05609492965704,72068499999|72564799999|72564899999|72564999999|72568124019|72568524019|72576394053|72576399999|99999924019,720684-99999,5.986313244397011,Platte County
AK,2220,22.98347224067779,70371025333|70371599999|70383025310|99717199999|99826899999|99999925310|99999925333|99999925379,999999-25379,12.677885871375754,Sitka City and Borough
IA,19117,35.00362415027626,7203124964|72031299999|72035154919|72035199999|72070154942|72070199999|72227454939|72546014933|7254644977|72546499999|72546514950|7254664938|72546699999|7254694913|72546999999|7254934962|72549399999|72549994991|72549999999|99999914933|99999914948|99999914950|99999914993|99999954902,725469-4913,1.7863525089767338,Lucas County
MT,30057,37.77185593284847,72679524161|72679624138|72679724132|72679999999|72770024138|99999924132|99999924138|99999924161,726799-99999,30.901618362354164,Madison County
KY,21223,39.40912928077251,72421093814|72423093821|72423353841|72423399999|72423513810|72423599999|99999963838|99999993814|99999993821,724235-13810,31.77788236632861,Trimble County
WY,56019,26.765150646355966,720969341|72096999999|72665494054|72665499999|72670499999,726654-94054,24.563902381452664,Johnson County
NC,37075,17.928220471923527,72025963844|72025999999|72217763811|72217799999|72304899999|A0000363844,722177-99999,10.526326773101697,Graham County
GA,13141,34.566424187342825,72028963836|72028999999|72029453898|72029499999|72030099999|72034763877|72034799999|72034863886|72034899999|72221763881|72221799999|74949699999|99999963850,720348-63886,16.066319983549057,Hancock County
WV,54017,37.376390774007724,72032863832|72032899999|72036663879|72036699999|7241753802|72417599999|72417613736|7242713804|7242733804|99999913736|99999913867|A0001263879,724175-3802,25.992359693933015,Doddridge County
NE,31027,36.48289704290589,72224154925|72224199999|72556014941|74445099999|99999914941,722241-99999,27.768149557227606,Cedar County
LA,22081,34.894943924672056,720739268|72231953943|72231999999|72248013957|72248453905|72248499999|72248513944|72248599999|99999913944|99999913957,722319-53943,28.384059168488108,Red River Parish
GA,13197,28.108730050821215,720948328|72095999999|72218499999|72225013829|72225099999|72225593842|74780663809|74780699999|9999993874|99999913829|99999993842,999999-3874,16.13365319648287,Marion County
TX,48193,37.840593640577005,72015099999|720647229|722231357|72223199999|722323362|72232399999|72256353952|72256399999|7225703933|72257099999|7225723933|7225753972|72257599999|7225763902|72257699999|7226003969|72260099999|72266693943|72266699999|74735553997|74735599999|74901699999|74901799999|9999993969,722231-357,3.4981494669743567,Hamilton County
MO,29081,39.60269567448486,72047599999|72446453916|72446499999|72540099999|99999913982,725400-99999,16.087397807215183,Harrison County
NE,31107,39.75878647960977,7255664957|72556699999|72652099999|74445099999,744450-99999,30.513209216231083,Knox County
WV,54075,42.32207161461365,72032863832|72032899999|72036663879|72036699999|72412699999|72412753801|72412799999|72417013729|99999913729|A0001263879,724127-53801,38.53087916108813,Pocahontas County
ND,38057,34.27836616853195,720866292|72089599999|72101399999|72101499999|72101599999|72101699999|72101899999|72765099999|72767794041|72767799999|99999994041,720866-292,11.84639576560095,Mercer County
MI,26013,40.91521431731181,72743094850|72743099999|72743199999|72743899999|72744014858|72744899999|99726299999|99773299999|99779599999|99798899999|99817699999|99999914838|99999914858,997988-99999,32.57664648255106,Baraga County
FL,12077,40.60861248895589,72094599999|720964338|72214093805|72220012832|72220099999|72224099999|7222453882|72224599999|72473999999|74775013846|74775099999|74775699999|7477603818|74908799999|99404599999|99408699999|99436099999|99799299999|99819999999|9999993818|99999912832|99999993805,724739-99999,29.591958212334987,Liberty County
SD,46125,34.68951310749042,71168099999|720624211|72651014944|72652594911|72652599999|9999994990|99999914944,726510-14944,27.095382015342263,Turner County
GA,13003,29.55405204870063,720392128|72039299999|720712250|721033350|721035352|72206263842|72206299999|72213013861|72213099999|72213513870|72216693845|72216699999|72316013870|74781013857|74781099999|99999913870|99999993845,722062-63842,12.445531288741824,Atkinson County
KY,21023,36.05027933663901,72045299999|720456146|72421093814|99999993814,720452-99999,21.34443126154369,Bracken County
AK,2158,20.63630235873828,70200526647|70200599999|70209199999|702628105|70262899999|70305626635|70305699999,702005-26647,6.975454511387512,Kusilvak Census Area
MO,29061,34.1021235475553,721045354|72104599999|72446453916|72446499999|72540099999|99999913301|99999913982,724464-99999,23.580195789355404,Daviess County
WV,54101,32.814439039710905,72032863832|72032899999|72036663879|72036699999|72412753801|72412799999|72417013729|99999913729|A0001263879,720366-63879,18.196391300595714,Webster County
MI,26135,37.42191289373036,7220934878|72209399999|72288899999|7254074854|72540799999|72634099999|72638094814|72639094849|72639399999|72639514808|72639599999|72639799999|72639899999|99406499999|99406599999|99735999999|9999994854|99999914808|99999914814|99999954854|99999994814|99999994849,722093-4878,29.51943583376279,Oscoda County
TX,48083,32.33497810960274,720771276|72266013962|72266693943|72266699999|72362893942|72362899999,720771-276,5.5080631430457485,Coleman County
MS,28009,35.987108733656434,72054153806|72054199999|72058899999|720924311|72092499999|72216513815|72216563808|72216599999|72330193862|72330393862|72330599999|72332093862|99999923803,999999-23803,14.016810373398034,Benton County
NM,35037,19.4425714951847,72201899999|72367623048|72367699999|99999923048|99999953008,723676-23048,6.030137211850252,Quay County
TX,48405,35.53885428377201,72029653945|72029699999|72244693987|72249953948|72249999999|99999993987,722499-53948,34.34860515848385,San Augustine County
TX,48335,33.97713354287363,7202713044|72027199999|7221223050|72212299999|72219223033|72219299999|72265523005|72265723041|74735099999|74916299999|9999993072,722122-3050,26.710214805685155,Mitchell County
AR,5099,34.293261911187884,720394428|72039499999|72341813977|72341993992|723425373|72342599999|74910099999|999999100|99999993992,749100-99999,21.209593982630018,Nevada County
MN,27101,31.561496667258975,72036854924|72200654926|72200699999|72234254931|72234299999|72655614992|72655699999|72655994976|72655999999|7265664965|72656699999|72658794927|72658799999|7265934946|72659399999|7275064952|72750699999,720368-54924,2.6146205542125722,Murray County
KY,21143,38.94459629551046,72044399999|720447437|72045399999|7243503816|74671013806|74671099999|7467153816|74907799999|999999421|9999993816|99999913806,720447-437,29.22356856523715,Lyon County
AL,1063,32.66057261325741,72228693806|72228699999|7222903881|72229099999|9999993881|99999963858|99999963892|99999963893|99999973801|99999993806|A51255445,999999-63892,10.806886534972618,Greene County
IN,18171,28.91908928673858,72438614835|744660388|99999914835,724386-14835,21.90455567363373,Warren County
GA,13253,23.24669336705832,72025763835|72025799999|72026853882|72026899999|74907899999|99999953882|99999963828|99999963829,720268-99999,14.1340709826836,Seminole County
KS,20031,32.61539239642072,72200599999|72450713981|72455613989|72455699999|72456513920|72456599999|99999913920|99999913981|99999913989|99999913990,722005-99999,4.51731676161441,Coffey County
MO,29203,35.776901333618426,72348099999|72348453901|72348499999|99999923909,723484-99999,33.47976687517826,Shannon County
MS,28019,38.06983425975185,72070853849|720769275|72076999999|72234499999|72235913978|72330753893|72330799999|74758013978|74907999999|99999913978,722344-99999,17.57723907833713,Choctaw County
TN,47083,31.62362052180194,7220723894|72207299999|72278199999|72327199999|72327599999|7232803894|74672099999,746720-99999,23.473782297909374,Houston County
MS,28053,37.36858745644333,72235613939|72235699999|72235913978|72502399999|74758013978|74768013939|99999913978,747580-13978,35.80376721327204,Humphreys County
GA,13289,23.84024216433822,72030099999|72034863886|72034899999|72095999999|720962337|72096299999|7221703813|72217513860|72217599999|72221763881|72221799999|74949699999|9999993813,720300-99999,4.623584261794729,Twiggs County
IL,17065,34.69603924817591,72207463840|72207499999|7243303879|72433099999|72433593894|72433599999|72433693810|72433699999|7243393865|72433999999|74465253897|74465299999|74465653891|74465699999|74465753887|74465799999|74465853889|74465899999|74465953822|74465999999|99999993810,744652-99999,18.252189507794842,Hamilton County
AR,5117,32.4373535584655,72218853985|72218899999|7234003952|72340099999|72340113963|72340313963|7234053930|72340599999|72341613925|72341699999|72341793988|74909699999|99999913963,723416-99999,15.861157017740764,Prairie County
CO,8021,34.50229000850535,720539165|7221013039|72210199999|72462023061|9999993084|99999923061,724620-23061,24.48677594798452,Conejos County
GA,13269,36.053454072972556,720948328|72095999999|720966339|7221703813|72217513860|72217599999|72218499999|72225013829|72225099999|72225593842|74780663809|74780699999|74949699999|9999993813|9999993874|99999913829|99999993842,720959-99999,0.8618350803356053,Taylor County
CO,8113,34.31975930181849,720529429|72052999999|7246273011|72462799999|72476593013|72476599999|72476699999|72476793069,720529-99999,18.093211579919696,San Miguel County
AR,5025,30.636715361116373,72017553919|72341793988|72341799999|72342453919|72342499999|723425373|72342599999|99999993988,723417-99999,23.494756069954516,Cleveland County
NE,31101,31.6876224993876,72562194063|72562199999|72562624091|72562699999|99999924091,725621-94063,7.82515256223064,Keith County
MI,26153,31.344008560150964,72019854813|72019899999|7221864892|72218699999|7254084881|72540899999|72638899999|7263944874|72639499999|72639999999|72737699999|99773999999|99779299999|99779399999|99798299999|9999994856|99999914859|99999954810,725408-4881,14.774203565431659,Schoolcraft County
KS,20027,34.41421052793816,72281953989|72455013947|72455099999|7245553936|72455599999|72458013984|7245863919|72458613922|74909499999|9999993919|99999913984|99999953974,722819-53989,13.380493994448106,Clay County
TN,47135,38.76798462043623,723249463,723249-463,38.76798462043623,Perry County
